source,source_iso3,recipient,recipient_iso3,year,category,value_usd
Norway,NOR,United Arab Emirates,ARE,2021,Fuel fabrication,1319
Norway,NOR,United Kingdom,GBR,2017,Enrichment,788
Norway,NOR,United Kingdom,GBR,2017,Ignore,62425
Norway,NOR,United Kingdom,GBR,2017,Mining,62302
Norway,NOR,United Kingdom,GBR,2018,Fuel fabrication,127098
Norway,NOR,United Kingdom,GBR,2018,Ignore,96144
Norway,NOR,United Kingdom,GBR,2019,Ignore,59352
Norway,NOR,United Kingdom,GBR,2020,Ignore,14262
Norway,NOR,United Kingdom,GBR,2020,Power Plant,2135
Norway,NOR,United Kingdom,GBR,2021,Ignore,124980
Norway,NOR,Uruguay,URY,2021,Ignore,24316
Norway,NOR,Viet Nam,VNM,2017,Ignore,6369
Norway,NOR,Viet Nam,VNM,2018,Ignore,7639
Norway,NOR,Viet Nam,VNM,2019,Power Plant,12000
Norway,NOR,Viet Nam,VNM,2020,Power Plant,20000
Occ. Palestinian Terr.,PSE,Israel,ISR,2019,Ignore,3128
Oman,OMN,Bahrain,BHR,2019,Fuel fabrication,76348
Oman,OMN,Bahrain,BHR,2019,Ignore,15020
Oman,OMN,China,CHN,2021,Power Plant,4905743
Oman,OMN,Colombia,COL,2021,Ignore,1675
Oman,OMN,Czech Rep.,CZE,2017,Ignore,1911
Oman,OMN,Czech Rep.,CZE,2017,Mining,101
Oman,OMN,Czech Rep.,CZE,2018,Ignore,794
Oman,OMN,Czech Rep.,CZE,2018,Mining,101
Oman,OMN,Czech Rep.,CZE,2019,Ignore,1810
Oman,OMN,Czech Rep.,CZE,2020,Enrichment,476
Oman,OMN,Czech Rep.,CZE,2020,Ignore,693
Oman,OMN,Czech Rep.,CZE,2020,Mining,203
Oman,OMN,Czech Rep.,CZE,2021,Enrichment,419
Oman,OMN,Czech Rep.,CZE,2021,Ignore,1145
Oman,OMN,Egypt,EGY,2018,Ignore,3934
Oman,OMN,France,FRA,2021,Fuel fabrication,5339
Oman,OMN,Germany,DEU,2017,Ignore,2354
Oman,OMN,Germany,DEU,2018,Ignore,6581
Oman,OMN,Germany,DEU,2019,Ignore,18485
Oman,OMN,Germany,DEU,2020,Ignore,16
Oman,OMN,Germany,DEU,2021,Enrichment,75
Oman,OMN,Germany,DEU,2021,Ignore,232
Oman,OMN,Hungary,HUN,2019,Ignore,111
Oman,OMN,India,IND,2017,Ignore,26453
Oman,OMN,India,IND,2019,Ignore,14140
Oman,OMN,Iran,IRN,2021,Ignore,398
Oman,OMN,Iraq,IRQ,2021,Ignore,3584
Oman,OMN,Kuwait,KWT,2020,Ignore,242
Oman,OMN,Netherlands,NLD,2017,Ignore,56202
Oman,OMN,Netherlands,NLD,2018,Ignore,101
Oman,OMN,Netherlands,NLD,2019,Ignore,473
Oman,OMN,Netherlands,NLD,2020,Ignore,1140
Oman,OMN,Netherlands,NLD,2021,Ignore,715
Oman,OMN,Norway,NOR,2020,Ignore,645
Oman,OMN,Pakistan,PAK,2018,Ignore,8114
Oman,OMN,Pakistan,PAK,2019,Ignore,2135
Oman,OMN,Poland,POL,2017,Ignore,99
Oman,OMN,Qatar,QAT,2017,Power Plant,6585
Oman,OMN,Qatar,QAT,2018,Fuel fabrication,2926
Oman,OMN,Qatar,QAT,2018,Power Plant,60
Oman,OMN,Qatar,QAT,2019,Ignore,13277
Oman,OMN,Qatar,QAT,2019,Power Plant,6229
Oman,OMN,Qatar,QAT,2020,Fuel fabrication,117
Oman,OMN,Qatar,QAT,2020,Ignore,749
Oman,OMN,Russian Federation,RUS,2020,Ignore,317
Oman,OMN,Saudi Arabia,SAU,2021,Ignore,55074
Oman,OMN,South Africa,ZAF,2017,Ignore,3815
Oman,OMN,South Africa,ZAF,2017,Mining,473
Oman,OMN,South Africa,ZAF,2018,Ignore,4837
Oman,OMN,South Africa,ZAF,2019,Ignore,526
Oman,OMN,South Africa,ZAF,2020,Enrichment,6211
Oman,OMN,South Africa,ZAF,2020,Ignore,4720
Oman,OMN,South Africa,ZAF,2021,Enrichment,1439
Oman,OMN,South Africa,ZAF,2021,Ignore,4583
Oman,OMN,Sudan,SDN,2019,Enrichment,260
Oman,OMN,Thailand,THA,2020,Ignore,1252
Oman,OMN,Thailand,THA,2021,Ignore,3550
Oman,OMN,USA,USA,2017,Ignore,151849
Oman,OMN,USA,USA,2017,Mining,302
Oman,OMN,USA,USA,2018,Ignore,21020
Oman,OMN,USA,USA,2019,Ignore,37833
Oman,OMN,USA,USA,2019,Mining,918
Oman,OMN,USA,USA,2020,Enrichment,3990
Oman,OMN,USA,USA,2020,Ignore,17534
Oman,OMN,USA,USA,2021,Enrichment,39
Oman,OMN,USA,USA,2021,Ignore,22507
Oman,OMN,USA,USA,2021,Mining,203
Oman,OMN,United Arab Emirates,ARE,2017,Ignore,4023
Oman,OMN,United Arab Emirates,ARE,2019,Ignore,28762
Oman,OMN,United Arab Emirates,ARE,2020,Enrichment,1001
Oman,OMN,United Arab Emirates,ARE,2020,Ignore,33269
Oman,OMN,United Arab Emirates,ARE,2021,Enrichment,5007
Oman,OMN,United Arab Emirates,ARE,2021,Ignore,3550
Oman,OMN,United Kingdom,GBR,2017,Ignore,46861
Oman,OMN,United Kingdom,GBR,2019,Power Plant,27876
Oman,OMN,United Kingdom,GBR,2020,Enrichment,1503
Oman,OMN,United Kingdom,GBR,2021,Ignore,401
Oman,OMN,Yemen,YEM,2020,Ignore,32507
Pakistan,PAK,Afghanistan,AFG,2018,Enrichment,391
Pakistan,PAK,Afghanistan,AFG,2021,Enrichment,9260
Pakistan,PAK,Austria,AUT,2017,Power Plant,57
Pakistan,PAK,Canada,CAN,2017,Fuel fabrication,1143
Pakistan,PAK,Canada,CAN,2019,Fuel fabrication,978
Pakistan,PAK,Canada,CAN,2020,Fuel fabrication,2246
Pakistan,PAK,Canada,CAN,2021,Fuel fabrication,1709
Pakistan,PAK,Chile,CHL,2018,Fuel fabrication,2060
Pakistan,PAK,Chile,CHL,2019,Fuel fabrication,1008
Pakistan,PAK,China,CHN,2020,Power Plant,29368
Pakistan,PAK,Germany,DEU,2017,Ignore,11
Pakistan,PAK,Germany,DEU,2021,Ignore,146
Pakistan,PAK,Guinea,GIN,2021,Ignore,642
Pakistan,PAK,Italy,ITA,2018,Ignore,18230
Pakistan,PAK,Japan,JPN,2019,Ignore,34
Pakistan,PAK,Kuwait,KWT,2019,Ignore,238
Pakistan,PAK,Netherlands,NLD,2019,Ignore,14705
Pakistan,PAK,Netherlands,NLD,2020,Ignore,1173
Pakistan,PAK,Netherlands,NLD,2021,Ignore,2401
Pakistan,PAK,Peru,PER,2021,Fuel fabrication,414
Pakistan,PAK,Rep. of Korea,KOR,2017,Fuel fabrication,455
Pakistan,PAK,USA,USA,2017,Ignore,9
Pakistan,PAK,USA,USA,2019,Ignore,905
Pakistan,PAK,USA,USA,2020,Ignore,1531
Pakistan,PAK,United Arab Emirates,ARE,2017,Ignore,9328
Pakistan,PAK,United Arab Emirates,ARE,2018,Ignore,30432
Pakistan,PAK,United Kingdom,GBR,2020,Enrichment,818
Pakistan,PAK,United Kingdom,GBR,2021,Fuel fabrication,1547
Pakistan,PAK,United Kingdom,GBR,2021,Power Plant,2093
Panama,PAN,Colombia,COL,2017,Ignore,21596
Panama,PAN,Costa Rica,CRI,2017,Ignore,131142
Panama,PAN,Costa Rica,CRI,2018,Ignore,172203
Panama,PAN,Costa Rica,CRI,2019,Ignore,230167
Panama,PAN,Costa Rica,CRI,2020,Ignore,186243
Panama,PAN,Costa Rica,CRI,2021,Ignore,227351
Panama,PAN,Guatemala,GTM,2017,Enrichment,517
Panama,PAN,Guatemala,GTM,2017,Ignore,12319
Panama,PAN,Guatemala,GTM,2017,Power Plant,431
Panama,PAN,Guatemala,GTM,2019,Fuel fabrication,358
Panama,PAN,Guatemala,GTM,2019,Ignore,144727
Panama,PAN,Guatemala,GTM,2020,Ignore,145299
Panama,PAN,Guatemala,GTM,2021,Ignore,335397
Panama,PAN,Guatemala,GTM,2021,Mining,70
Panama,PAN,Guyana,GUY,2020,Fuel fabrication,26
Panama,PAN,Honduras,HND,2018,Ignore,6998
Panama,PAN,Honduras,HND,2019,Ignore,48169
Panama,PAN,Honduras,HND,2020,Ignore,14711
Panama,PAN,Honduras,HND,2021,Ignore,11187
Papua New Guinea,PNG,Australia,AUS,2019,Ignore,3890
Papua New Guinea,PNG,Australia,AUS,2020,Ignore,10905
Papua New Guinea,PNG,Australia,AUS,2021,Ignore,10848
Papua New Guinea,PNG,Kenya,KEN,2019,Ignore,182
Papua New Guinea,PNG,Singapore,SGP,2019,Ignore,7024
Paraguay,PRY,Egypt,EGY,2019,Ignore,6678
Paraguay,PRY,Israel,ISR,2021,Ignore,52000
Paraguay,PRY,Oman,OMN,2019,Ignore,6143
Paraguay,PRY,USA,USA,2020,Ignore,16
Paraguay,PRY,Uruguay,URY,2019,Enrichment,82
Peru,PER,Australia,AUS,2017,Fuel fabrication,3595
Peru,PER,Australia,AUS,2019,Power Plant,18
Peru,PER,Bolivia,BOL,2018,Fuel fabrication,209
Peru,PER,Bolivia,BOL,2019,Power Plant,10
Peru,PER,Bolivia,BOL,2020,Power Plant,112
Peru,PER,Chile,CHL,2017,Ignore,800
Peru,PER,Chile,CHL,2021,Ignore,231
Peru,PER,China,CHN,2019,Mining,18416
Peru,PER,China,CHN,2020,Mining,3746623
Peru,PER,China,CHN,2021,Ignore,20
Peru,PER,Colombia,COL,2017,Ignore,21081
Peru,PER,Dominican Rep.,DOM,2017,Ignore,490
Peru,PER,Ecuador,ECU,2018,Ignore,42
Peru,PER,Ecuador,ECU,2019,Ignore,219
Peru,PER,Germany,DEU,2017,Enrichment,35
Peru,PER,Germany,DEU,2017,Ignore,99
Peru,PER,Mexico,MEX,2021,Ignore,7782
Peru,PER,Netherlands,NLD,2017,Ignore,93485
Peru,PER,Netherlands,NLD,2018,Ignore,32261
Peru,PER,Netherlands,NLD,2019,Ignore,36210
Peru,PER,Netherlands,NLD,2020,Ignore,652
Peru,PER,Netherlands,NLD,2021,Ignore,722
Peru,PER,Panama,PAN,2019,Ignore,187
Peru,PER,Spain,ESP,2018,Ignore,316
Peru,PER,Spain,ESP,2018,Power Plant,24
Peru,PER,Sweden,SWE,2019,Fuel fabrication,98
Peru,PER,USA,USA,2017,Ignore,1260
Peru,PER,USA,USA,2017,Spent Fuel / HLW,5000
Peru,PER,USA,USA,2018,Ignore,30823
Peru,PER,USA,USA,2019,Ignore,9722
Peru,PER,USA,USA,2020,Ignore,47457
Peru,PER,USA,USA,2021,Ignore,800
Peru,PER,United Kingdom,GBR,2021,Ignore,2364
Peru,PER,Venezuela,VEN,2017,Ignore,396
Philippines,PHL,Australia,AUS,2017,Ignore,169425
Philippines,PHL,Australia,AUS,2019,Mining,698
Philippines,PHL,Belgium,BEL,2018,Mining,78935
Philippines,PHL,Canada,CAN,2019,Ignore,280
Philippines,PHL,Canada,CAN,2020,Mining,100
Philippines,PHL,Canada,CAN,2021,Ignore,3
Philippines,PHL,China,CHN,2017,Ignore,4133
Philippines,PHL,China,CHN,2018,Ignore,9158
Philippines,PHL,China,CHN,2019,Ignore,140284
Philippines,PHL,Colombia,COL,2020,Ignore,37
Philippines,PHL,Costa Rica,CRI,2017,Ignore,10
Philippines,PHL,Costa Rica,CRI,2020,Ignore,13
Philippines,PHL,Denmark,DNK,2017,Ignore,159
Philippines,PHL,Denmark,DNK,2021,Power Plant,2250
Philippines,PHL,Ecuador,ECU,2017,Ignore,77
Philippines,PHL,Ecuador,ECU,2019,Ignore,4
Philippines,PHL,El Salvador,SLV,2018,Ignore,14
Philippines,PHL,Ethiopia,ETH,2018,Fuel fabrication,498
Philippines,PHL,France,FRA,2019,Ignore,110
Philippines,PHL,Germany,DEU,2017,Ignore,320
Philippines,PHL,Germany,DEU,2018,Ignore,2053
Philippines,PHL,Germany,DEU,2019,Fuel fabrication,908260
Philippines,PHL,Germany,DEU,2019,Ignore,1460
Philippines,PHL,Germany,DEU,2019,Power Plant,6883
Philippines,PHL,Germany,DEU,2020,Ignore,1461
Philippines,PHL,Germany,DEU,2020,Power Plant,1855
Philippines,PHL,Germany,DEU,2021,Fuel fabrication,1192270
Philippines,PHL,Hong Kong,HKG,2018,Ignore,40498
Philippines,PHL,Hong Kong,HKG,2019,Ignore,59300
Philippines,PHL,Hong Kong,HKG,2020,Power Plant,135
Philippines,PHL,Indonesia,IDN,2017,Ignore,21996
Philippines,PHL,Indonesia,IDN,2018,Ignore,2
Philippines,PHL,Indonesia,IDN,2019,Ignore,2187
Philippines,PHL,Italy,ITA,2018,Enrichment,4675
Philippines,PHL,Japan,JPN,2017,Ignore,311740
Philippines,PHL,Japan,JPN,2018,Ignore,96828
Philippines,PHL,Japan,JPN,2019,Ignore,9934
Philippines,PHL,Japan,JPN,2020,Ignore,96340
Philippines,PHL,Japan,JPN,2021,Ignore,18305
Philippines,PHL,Malaysia,MYS,2017,Enrichment,6744
Philippines,PHL,Malaysia,MYS,2018,Ignore,5019
Philippines,PHL,Malaysia,MYS,2018,Power Plant,1500
Philippines,PHL,Malaysia,MYS,2019,Mining,323
Philippines,PHL,Netherlands,NLD,2017,Ignore,321
Philippines,PHL,Netherlands,NLD,2018,Ignore,153
Philippines,PHL,Netherlands,NLD,2019,Ignore,3163
Philippines,PHL,Netherlands,NLD,2020,Ignore,4280
Philippines,PHL,Netherlands,NLD,2021,Ignore,1406
Philippines,PHL,Nigeria,NGA,2021,Fuel fabrication,689
Philippines,PHL,Palau,PLW,2017,Enrichment,1451
Philippines,PHL,Palau,PLW,2018,Mining,131
Philippines,PHL,Paraguay,PRY,2017,Ignore,7
Philippines,PHL,Rep. of Korea,KOR,2017,Ignore,431529
Philippines,PHL,Rep. of Korea,KOR,2017,Power Plant,200073
Philippines,PHL,Rep. of Korea,KOR,2018,Ignore,802727
Philippines,PHL,Rep. of Korea,KOR,2019,Ignore,1192673
Philippines,PHL,Rep. of Korea,KOR,2019,Power Plant,21443
Philippines,PHL,Rep. of Korea,KOR,2020,Ignore,29129
Philippines,PHL,Rep. of Korea,KOR,2020,Power Plant,25150
Philippines,PHL,Rep. of Korea,KOR,2021,Ignore,79570
Philippines,PHL,Rep. of Korea,KOR,2021,Power Plant,63519
Philippines,PHL,Singapore,SGP,2017,Ignore,666
Philippines,PHL,Singapore,SGP,2018,Ignore,4858
Philippines,PHL,Singapore,SGP,2019,Power Plant,204
Philippines,PHL,Singapore,SGP,2020,Ignore,3595
Philippines,PHL,South Africa,ZAF,2019,Enrichment,6180
Philippines,PHL,Switzerland,CHE,2019,Fuel fabrication,34
Philippines,PHL,Switzerland,CHE,2020,Ignore,160
Philippines,PHL,Switzerland,CHE,2021,Ignore,1657
Philippines,PHL,Syria,SYR,2017,Ignore,188
Philippines,PHL,"Taiwan, China",TWN,2018,Ignore,18000
Philippines,PHL,"Taiwan, China",TWN,2019,Fuel fabrication,2317
Philippines,PHL,"Taiwan, China",TWN,2019,Power Plant,600
Philippines,PHL,Thailand,THA,2017,Ignore,247821
Philippines,PHL,Thailand,THA,2017,Power Plant,1834
Philippines,PHL,Thailand,THA,2019,Ignore,484
Philippines,PHL,Thailand,THA,2020,Ignore,5500
Philippines,PHL,USA,USA,2017,Ignore,30780
Philippines,PHL,USA,USA,2017,Mining,5600
Philippines,PHL,USA,USA,2018,Fuel fabrication,2601
Philippines,PHL,USA,USA,2018,Ignore,39195
Philippines,PHL,USA,USA,2019,Ignore,2385
Philippines,PHL,USA,USA,2021,Ignore,47615
Philippines,PHL,Viet Nam,VNM,2017,Power Plant,13690
Philippines,PHL,Viet Nam,VNM,2019,Ignore,1731
Philippines,PHL,Viet Nam,VNM,2020,Ignore,6936
Poland,POL,Albania,ALB,2017,Ignore,119840
Poland,POL,Albania,ALB,2018,Ignore,50764
Poland,POL,Albania,ALB,2019,Ignore,145576
Poland,POL,Albania,ALB,2020,Ignore,24929
Poland,POL,Albania,ALB,2021,Ignore,71269
Poland,POL,Algeria,DZA,2017,Ignore,518490
Poland,POL,Algeria,DZA,2018,Ignore,633449
Poland,POL,Algeria,DZA,2019,Ignore,650727
Poland,POL,Algeria,DZA,2020,Ignore,186788
Poland,POL,Argentina,ARG,2018,Ignore,63052
Poland,POL,Argentina,ARG,2019,Ignore,21608
Poland,POL,Argentina,ARG,2020,Ignore,38
Poland,POL,Argentina,ARG,2021,Ignore,23261
Poland,POL,Armenia,ARM,2019,Ignore,12850
Poland,POL,Armenia,ARM,2020,Ignore,2370
Poland,POL,Armenia,ARM,2021,Ignore,12562
Poland,POL,Australia,AUS,2018,Ignore,7968
Poland,POL,Australia,AUS,2019,Ignore,8603
Poland,POL,Australia,AUS,2020,Fuel fabrication,6315
Poland,POL,Australia,AUS,2020,Ignore,6814
Poland,POL,Australia,AUS,2021,Fuel fabrication,26
Poland,POL,Australia,AUS,2021,Ignore,32484
Poland,POL,Austria,AUT,2017,Enrichment,321
Poland,POL,Austria,AUT,2017,Fuel fabrication,18882
Poland,POL,Austria,AUT,2017,Ignore,208205
Poland,POL,Austria,AUT,2018,Fuel fabrication,18838
Poland,POL,Austria,AUT,2018,Ignore,303679
Poland,POL,Austria,AUT,2019,Fuel fabrication,19353
Poland,POL,Austria,AUT,2019,Ignore,393965
Poland,POL,Austria,AUT,2020,Enrichment,5245
Poland,POL,Austria,AUT,2020,Fuel fabrication,17076
Poland,POL,Austria,AUT,2020,Ignore,572179
Poland,POL,Austria,AUT,2021,Fuel fabrication,37117
Poland,POL,Austria,AUT,2021,Ignore,664292
Poland,POL,Austria,AUT,2021,Power Plant,30514
Poland,POL,Azerbaijan,AZE,2017,Power Plant,14086
Poland,POL,Azerbaijan,AZE,2019,Power Plant,9543
Poland,POL,Azerbaijan,AZE,2020,Power Plant,9534
Poland,POL,Azerbaijan,AZE,2021,Power Plant,3975
Poland,POL,Bahrain,BHR,2017,Enrichment,1
Poland,POL,Bahrain,BHR,2019,Ignore,1830
Poland,POL,Bahrain,BHR,2020,Ignore,10176
Poland,POL,Bahrain,BHR,2021,Ignore,13140
Poland,POL,Bangladesh,BGD,2017,Ignore,3878
Poland,POL,Bangladesh,BGD,2018,Ignore,128456
Poland,POL,Bangladesh,BGD,2019,Ignore,25277
Poland,POL,Bangladesh,BGD,2020,Ignore,43102
Poland,POL,Bangladesh,BGD,2021,Ignore,95760
Poland,POL,Belarus,BLR,2017,Fuel fabrication,10548
Poland,POL,Belarus,BLR,2017,Ignore,812156
Poland,POL,Belarus,BLR,2018,Fuel fabrication,12915
Poland,POL,Belarus,BLR,2018,Ignore,1014221
Poland,POL,Belarus,BLR,2019,Fuel fabrication,20698
Poland,POL,Belarus,BLR,2019,Ignore,947294
Poland,POL,Belarus,BLR,2019,Power Plant,2841
Poland,POL,Belarus,BLR,2020,Fuel fabrication,5285
Poland,POL,Belarus,BLR,2020,Ignore,927285
Poland,POL,Belarus,BLR,2021,Enrichment,143381
Poland,POL,Belarus,BLR,2021,Ignore,1117869
Poland,POL,Belarus,BLR,2021,Power Plant,810
Poland,POL,Belgium,BEL,2017,Ignore,823897
Poland,POL,Belgium,BEL,2018,Ignore,678164
Poland,POL,Belgium,BEL,2019,Fuel fabrication,55
Poland,POL,Belgium,BEL,2019,Ignore,366477
Poland,POL,Belgium,BEL,2020,Ignore,473021
Poland,POL,Belgium,BEL,2021,Enrichment,576209
Poland,POL,Belgium,BEL,2021,Fuel fabrication,879
Poland,POL,Belgium,BEL,2021,Ignore,211745
Poland,POL,Bosnia Herzegovina,BIH,2017,Ignore,3515
Poland,POL,Bosnia Herzegovina,BIH,2018,Ignore,7028
Poland,POL,Bosnia Herzegovina,BIH,2020,Fuel fabrication,308
Poland,POL,Bosnia Herzegovina,BIH,2021,Fuel fabrication,333
Poland,POL,Bosnia Herzegovina,BIH,2021,Ignore,984
Poland,POL,Brazil,BRA,2017,Ignore,480986
Poland,POL,Brazil,BRA,2018,Ignore,527075
Poland,POL,Brazil,BRA,2019,Ignore,404119
Poland,POL,Brazil,BRA,2020,Ignore,33484
Poland,POL,Brazil,BRA,2021,Ignore,31656
Poland,POL,Brazil,BRA,2021,Power Plant,52254
Poland,POL,Brunei Darussalam,BRN,2017,Ignore,1218
Poland,POL,Bulgaria,BGR,2017,Ignore,240310
Poland,POL,Bulgaria,BGR,2018,Ignore,198972
Poland,POL,Bulgaria,BGR,2018,Power Plant,12719
Poland,POL,Bulgaria,BGR,2019,Ignore,189314
Poland,POL,Bulgaria,BGR,2020,Fuel fabrication,1089
Poland,POL,Bulgaria,BGR,2020,Ignore,398279
Poland,POL,Bulgaria,BGR,2021,Fuel fabrication,4556
Poland,POL,Bulgaria,BGR,2021,Ignore,446553
Poland,POL,Cameroon,CMR,2018,Ignore,13873
Poland,POL,Canada,CAN,2017,Ignore,20120
Poland,POL,Canada,CAN,2018,Fuel fabrication,3280
Poland,POL,Canada,CAN,2018,Ignore,5224
Poland,POL,Canada,CAN,2019,Ignore,11
Poland,POL,Canada,CAN,2020,Ignore,56462
Poland,POL,Canada,CAN,2021,Ignore,1569
Poland,POL,China,CHN,2017,Ignore,3511951
Poland,POL,China,CHN,2018,Ignore,3414068
Poland,POL,China,CHN,2019,Ignore,3384392
Poland,POL,China,CHN,2020,Ignore,3942124
Poland,POL,China,CHN,2020,Power Plant,45566
Poland,POL,China,CHN,2021,Fuel fabrication,4073
Poland,POL,China,CHN,2021,Ignore,4885111
Poland,POL,Colombia,COL,2017,Ignore,437856
Poland,POL,Colombia,COL,2018,Ignore,592651
Poland,POL,Colombia,COL,2019,Ignore,679283
Poland,POL,Colombia,COL,2020,Ignore,409018
Poland,POL,Colombia,COL,2021,Ignore,625372
Poland,POL,Cote d'Ivoire,CIV,2017,Ignore,1489
Poland,POL,Cote d'Ivoire,CIV,2018,Ignore,3103
Poland,POL,Cote d'Ivoire,CIV,2020,Ignore,6365
Poland,POL,Croatia,HRV,2018,Enrichment,126
Poland,POL,Croatia,HRV,2018,Power Plant,32196
Poland,POL,Croatia,HRV,2019,Enrichment,25
Poland,POL,Croatia,HRV,2019,Fuel fabrication,1728
Poland,POL,Croatia,HRV,2019,Ignore,43054
Poland,POL,Croatia,HRV,2020,Fuel fabrication,54142
Poland,POL,Croatia,HRV,2020,Ignore,79511
Poland,POL,Croatia,HRV,2021,Ignore,42236
Poland,POL,Cuba,CUB,2017,Ignore,368
Poland,POL,Cuba,CUB,2019,Ignore,16361
Poland,POL,Cyprus,CYP,2017,Enrichment,7684
Poland,POL,Cyprus,CYP,2017,Ignore,1429
Poland,POL,Cyprus,CYP,2018,Enrichment,10301
Poland,POL,Cyprus,CYP,2018,Ignore,1625
Poland,POL,Cyprus,CYP,2019,Ignore,648
Poland,POL,Czech Rep.,CZE,2017,Fuel fabrication,157461
Poland,POL,Czech Rep.,CZE,2017,Ignore,198234
Poland,POL,Czech Rep.,CZE,2017,Power Plant,76999
Poland,POL,Czech Rep.,CZE,2018,Enrichment,3044
Poland,POL,Czech Rep.,CZE,2018,Fuel fabrication,215430
Poland,POL,Czech Rep.,CZE,2018,Ignore,2278419
Poland,POL,Czech Rep.,CZE,2018,Power Plant,48679
Poland,POL,Czech Rep.,CZE,2019,Enrichment,2464
Poland,POL,Czech Rep.,CZE,2019,Fuel fabrication,149124
Poland,POL,Czech Rep.,CZE,2019,Ignore,1472991
Poland,POL,Czech Rep.,CZE,2019,Power Plant,1724
Poland,POL,Czech Rep.,CZE,2020,Enrichment,186391
Poland,POL,Czech Rep.,CZE,2020,Fuel fabrication,106093
Poland,POL,Czech Rep.,CZE,2020,Ignore,582088
Poland,POL,Czech Rep.,CZE,2020,Power Plant,751
Poland,POL,Czech Rep.,CZE,2021,Enrichment,132965
Poland,POL,Czech Rep.,CZE,2021,Fuel fabrication,195375
Poland,POL,Czech Rep.,CZE,2021,Ignore,834595
Poland,POL,Czech Rep.,CZE,2021,Power Plant,9172
Poland,POL,Denmark,DNK,2017,Fuel fabrication,7
Poland,POL,Denmark,DNK,2017,Ignore,2279
Poland,POL,Denmark,DNK,2018,Ignore,4235
Poland,POL,Denmark,DNK,2019,Ignore,9717
Poland,POL,Denmark,DNK,2019,Power Plant,738
Poland,POL,Denmark,DNK,2020,Ignore,2491
Poland,POL,Denmark,DNK,2021,Ignore,776
Poland,POL,Ecuador,ECU,2017,Ignore,1218
Poland,POL,Ecuador,ECU,2019,Enrichment,821
Poland,POL,Egypt,EGY,2017,Enrichment,5931
Poland,POL,Egypt,EGY,2017,Ignore,26030
Poland,POL,Egypt,EGY,2017,Mining,10761
Poland,POL,Egypt,EGY,2018,Enrichment,32297
Poland,POL,Egypt,EGY,2018,Ignore,64954
Poland,POL,Egypt,EGY,2019,Enrichment,14811
Poland,POL,Egypt,EGY,2019,Ignore,77266
Poland,POL,Egypt,EGY,2020,Fuel fabrication,59152
Poland,POL,Egypt,EGY,2020,Ignore,66447
Poland,POL,Egypt,EGY,2021,Enrichment,5519
Poland,POL,Egypt,EGY,2021,Ignore,15639
Poland,POL,El Salvador,SLV,2018,Ignore,46
Poland,POL,Estonia,EST,2017,Enrichment,1945
Poland,POL,Estonia,EST,2017,Ignore,113921
Poland,POL,Estonia,EST,2019,Ignore,494
Poland,POL,Estonia,EST,2020,Enrichment,203
Poland,POL,Estonia,EST,2020,Ignore,1583
Poland,POL,Estonia,EST,2021,Fuel fabrication,18713
Poland,POL,Estonia,EST,2021,Ignore,1802
Poland,POL,Finland,FIN,2017,Enrichment,20529
Poland,POL,Finland,FIN,2017,Ignore,26187
Poland,POL,Finland,FIN,2018,Enrichment,5097
Poland,POL,Finland,FIN,2018,Ignore,25629
Poland,POL,Finland,FIN,2019,Enrichment,616
Poland,POL,Finland,FIN,2019,Ignore,28685
Poland,POL,Finland,FIN,2020,Enrichment,2038
Poland,POL,Finland,FIN,2020,Ignore,28068
Poland,POL,Finland,FIN,2020,Power Plant,55
Poland,POL,Finland,FIN,2021,Ignore,43651
Poland,POL,France,FRA,2017,Fuel fabrication,12163
Poland,POL,France,FRA,2017,Ignore,173278
Poland,POL,France,FRA,2017,Power Plant,9431
Poland,POL,France,FRA,2018,Enrichment,58
Poland,POL,France,FRA,2018,Fuel fabrication,35341
Poland,POL,France,FRA,2018,Ignore,367149
Poland,POL,France,FRA,2018,Power Plant,63729
Poland,POL,France,FRA,2019,Fuel fabrication,17108
Poland,POL,France,FRA,2019,Ignore,354844
Poland,POL,France,FRA,2019,Power Plant,4385
Poland,POL,France,FRA,2020,Enrichment,11989
Poland,POL,France,FRA,2020,Fuel fabrication,2405
Poland,POL,France,FRA,2020,Ignore,195496
Poland,POL,France,FRA,2020,Power Plant,42820
Poland,POL,France,FRA,2021,Enrichment,33097
Poland,POL,France,FRA,2021,Ignore,59348
Poland,POL,French Polynesia,PYF,2018,Enrichment,809
Poland,POL,Gabon,GAB,2021,Ignore,4570
Poland,POL,Georgia,GEO,2017,Ignore,984
Poland,POL,Georgia,GEO,2018,Ignore,5346
Poland,POL,Georgia,GEO,2019,Ignore,26217
Poland,POL,Georgia,GEO,2020,Ignore,6834
Poland,POL,Germany,DEU,2017,Enrichment,11877
Poland,POL,Germany,DEU,2017,Fuel fabrication,129751
Poland,POL,Germany,DEU,2017,Ignore,3907828
Poland,POL,Germany,DEU,2018,Enrichment,397354
Poland,POL,Germany,DEU,2018,Fuel fabrication,79624
Poland,POL,Germany,DEU,2018,Ignore,3596500
Poland,POL,Germany,DEU,2018,Power Plant,2761950
Poland,POL,Germany,DEU,2019,Enrichment,815
Poland,POL,Germany,DEU,2019,Fuel fabrication,338686
Poland,POL,Germany,DEU,2019,Ignore,3094571
Poland,POL,Germany,DEU,2019,Mining,928
Poland,POL,Germany,DEU,2019,Power Plant,2586
Poland,POL,Germany,DEU,2020,Enrichment,566
