source,source_iso3,recipient,recipient_iso3,year,category,value_usd
Singapore,SGP,Malaysia,MYS,2020,Ignore,4469829
Singapore,SGP,Malaysia,MYS,2020,Mining,54829
Singapore,SGP,Malaysia,MYS,2020,Power Plant,30297
Singapore,SGP,Malaysia,MYS,2021,Fuel fabrication,27244
Singapore,SGP,Malaysia,MYS,2021,Ignore,726823
Singapore,SGP,Malaysia,MYS,2021,Mining,82067
Singapore,SGP,Malaysia,MYS,2021,Power Plant,1403193
Singapore,SGP,Malaysia,MYS,2021,Spent Fuel / HLW,7
Singapore,SGP,Maldives,MDV,2017,Ignore,8880
Singapore,SGP,Malta,MLT,2017,Ignore,26198
Singapore,SGP,Mexico,MEX,2016,Ignore,10791
Singapore,SGP,Mexico,MEX,2021,Ignore,9466
Singapore,SGP,Myanmar,MMR,2016,Ignore,207648
Singapore,SGP,Myanmar,MMR,2017,Ignore,343936
Singapore,SGP,Myanmar,MMR,2018,Enrichment,3120
Singapore,SGP,Myanmar,MMR,2018,Ignore,422458
Singapore,SGP,Myanmar,MMR,2018,Power Plant,2220
Singapore,SGP,Myanmar,MMR,2019,Fuel fabrication,557
Singapore,SGP,Myanmar,MMR,2019,Ignore,463460
Singapore,SGP,Myanmar,MMR,2020,Ignore,226793
Singapore,SGP,Myanmar,MMR,2021,Ignore,54937
Singapore,SGP,Nepal,NPL,2016,Power Plant,2899
Singapore,SGP,Netherlands,NLD,2016,Ignore,3326
Singapore,SGP,Netherlands,NLD,2017,Ignore,22894
Singapore,SGP,Netherlands,NLD,2018,Ignore,14267
Singapore,SGP,Netherlands,NLD,2018,Power Plant,947298
Singapore,SGP,Netherlands,NLD,2019,Fuel fabrication,64
Singapore,SGP,Netherlands,NLD,2019,Ignore,40688
Singapore,SGP,Netherlands,NLD,2019,Power Plant,58
Singapore,SGP,Netherlands,NLD,2020,Ignore,51756
Singapore,SGP,Netherlands,NLD,2020,Power Plant,1719813
Singapore,SGP,Netherlands,NLD,2021,Ignore,5261
Singapore,SGP,Netherlands,NLD,2021,Power Plant,590139
Singapore,SGP,New Zealand,NZL,2016,Ignore,61444
Singapore,SGP,New Zealand,NZL,2016,Power Plant,6561
Singapore,SGP,New Zealand,NZL,2017,Ignore,71411
Singapore,SGP,New Zealand,NZL,2017,Power Plant,619792
Singapore,SGP,New Zealand,NZL,2018,Ignore,125458
Singapore,SGP,New Zealand,NZL,2018,Power Plant,14543
Singapore,SGP,New Zealand,NZL,2019,Ignore,47934
Singapore,SGP,New Zealand,NZL,2019,Power Plant,4361
Singapore,SGP,New Zealand,NZL,2020,Ignore,71403
Singapore,SGP,New Zealand,NZL,2020,Power Plant,1489
Singapore,SGP,New Zealand,NZL,2021,Ignore,6619
Singapore,SGP,New Zealand,NZL,2021,Power Plant,82355
Singapore,SGP,Nigeria,NGA,2018,Enrichment,813
Singapore,SGP,Nigeria,NGA,2018,Fuel fabrication,168218
Singapore,SGP,Nigeria,NGA,2018,Ignore,3918
Singapore,SGP,Nigeria,NGA,2019,Enrichment,4850
Singapore,SGP,Nigeria,NGA,2019,Fuel fabrication,1685
Singapore,SGP,Nigeria,NGA,2019,Ignore,28146
Singapore,SGP,Nigeria,NGA,2019,Mining,11179
Singapore,SGP,Nigeria,NGA,2020,Ignore,30125
Singapore,SGP,Nigeria,NGA,2021,Enrichment,52986
Singapore,SGP,Nigeria,NGA,2021,Fuel fabrication,10421
Singapore,SGP,Norway,NOR,2016,Ignore,10428
Singapore,SGP,Norway,NOR,2017,Ignore,44771
Singapore,SGP,Norway,NOR,2018,Ignore,119072
Singapore,SGP,Norway,NOR,2019,Ignore,45720
Singapore,SGP,Norway,NOR,2020,Ignore,9945
Singapore,SGP,Oman,OMN,2016,Ignore,11822
Singapore,SGP,Oman,OMN,2017,Ignore,131394
Singapore,SGP,Oman,OMN,2018,Ignore,92077
Singapore,SGP,Oman,OMN,2018,Power Plant,6508
Singapore,SGP,Oman,OMN,2019,Ignore,52057
Singapore,SGP,Oman,OMN,2020,Ignore,222160
Singapore,SGP,Oman,OMN,2021,Ignore,2936
Singapore,SGP,Pakistan,PAK,2016,Ignore,25484
Singapore,SGP,Pakistan,PAK,2016,Power Plant,24761
Singapore,SGP,Pakistan,PAK,2017,Power Plant,5454
Singapore,SGP,Pakistan,PAK,2018,Ignore,37889
Singapore,SGP,Pakistan,PAK,2019,Enrichment,5087
Singapore,SGP,Pakistan,PAK,2019,Ignore,5326
Singapore,SGP,Pakistan,PAK,2020,Power Plant,30770
Singapore,SGP,Pakistan,PAK,2021,Ignore,65645
Singapore,SGP,Pakistan,PAK,2021,Power Plant,44086
Singapore,SGP,Panama,PAN,2017,Fuel fabrication,12626
Singapore,SGP,Papua New Guinea,PNG,2016,Ignore,16955
Singapore,SGP,Papua New Guinea,PNG,2017,Ignore,80130
Singapore,SGP,Papua New Guinea,PNG,2018,Ignore,51647
Singapore,SGP,Papua New Guinea,PNG,2019,Ignore,36321
Singapore,SGP,Papua New Guinea,PNG,2020,Ignore,10326
Singapore,SGP,Philippines,PHL,2016,Ignore,222810
Singapore,SGP,Philippines,PHL,2016,Power Plant,21500
Singapore,SGP,Philippines,PHL,2017,Fuel fabrication,5883
Singapore,SGP,Philippines,PHL,2017,Ignore,794438
Singapore,SGP,Philippines,PHL,2017,Power Plant,68560
Singapore,SGP,Philippines,PHL,2018,Enrichment,15042
Singapore,SGP,Philippines,PHL,2018,Ignore,2337087
Singapore,SGP,Philippines,PHL,2018,Power Plant,2728
Singapore,SGP,Philippines,PHL,2019,Enrichment,7989
Singapore,SGP,Philippines,PHL,2019,Fuel fabrication,2746
Singapore,SGP,Philippines,PHL,2019,Ignore,1823673
Singapore,SGP,Philippines,PHL,2019,Power Plant,12925
Singapore,SGP,Philippines,PHL,2020,Fuel fabrication,3646
Singapore,SGP,Philippines,PHL,2020,Ignore,1566045
Singapore,SGP,Philippines,PHL,2020,Power Plant,120240
Singapore,SGP,Philippines,PHL,2020,Spent Fuel / HLW,2710
Singapore,SGP,Philippines,PHL,2021,Enrichment,1125
Singapore,SGP,Philippines,PHL,2021,Fuel fabrication,1265
Singapore,SGP,Philippines,PHL,2021,Ignore,1102984
Singapore,SGP,Philippines,PHL,2021,Power Plant,2182
Singapore,SGP,Philippines,PHL,2021,Spent Fuel / HLW,2710
Singapore,SGP,Poland,POL,2016,Power Plant,2887
Singapore,SGP,Poland,POL,2019,Ignore,467
Singapore,SGP,Poland,POL,2020,Ignore,324
Singapore,SGP,Poland,POL,2021,Fuel fabrication,2057
Singapore,SGP,Portugal,PRT,2017,Ignore,748
Singapore,SGP,Portugal,PRT,2019,Ignore,14393
Singapore,SGP,Qatar,QAT,2016,Ignore,63485
Singapore,SGP,Qatar,QAT,2017,Ignore,280996
Singapore,SGP,Qatar,QAT,2018,Ignore,50832
Singapore,SGP,Qatar,QAT,2019,Ignore,44261
Singapore,SGP,Qatar,QAT,2020,Ignore,209995
Singapore,SGP,Qatar,QAT,2021,Ignore,115564
Singapore,SGP,Rep. of Korea,KOR,2016,Ignore,53624
Singapore,SGP,Rep. of Korea,KOR,2016,Power Plant,1075
Singapore,SGP,Rep. of Korea,KOR,2017,Fuel fabrication,15794
Singapore,SGP,Rep. of Korea,KOR,2017,Ignore,339265
Singapore,SGP,Rep. of Korea,KOR,2018,Fuel fabrication,22106
Singapore,SGP,Rep. of Korea,KOR,2018,Ignore,836690
Singapore,SGP,Rep. of Korea,KOR,2019,Fuel fabrication,826
Singapore,SGP,Rep. of Korea,KOR,2019,Ignore,877460
Singapore,SGP,Rep. of Korea,KOR,2019,Power Plant,409427
Singapore,SGP,Rep. of Korea,KOR,2020,Ignore,786971
Singapore,SGP,Rep. of Korea,KOR,2020,Power Plant,84727
Singapore,SGP,Rep. of Korea,KOR,2021,Fuel fabrication,1293
Singapore,SGP,Rep. of Korea,KOR,2021,Ignore,479018
Singapore,SGP,Rep. of Korea,KOR,2021,Power Plant,7052
Singapore,SGP,Romania,ROM,2019,Ignore,157704
Singapore,SGP,Russian Federation,RUS,2016,Ignore,458977
Singapore,SGP,Russian Federation,RUS,2017,Ignore,629690
Singapore,SGP,Russian Federation,RUS,2018,Ignore,1520278
Singapore,SGP,Russian Federation,RUS,2019,Ignore,181424
Singapore,SGP,Russian Federation,RUS,2020,Ignore,605973
Singapore,SGP,Russian Federation,RUS,2021,Ignore,61715
Singapore,SGP,Saudi Arabia,SAU,2016,Ignore,235020
Singapore,SGP,Saudi Arabia,SAU,2017,Ignore,1158175
Singapore,SGP,Saudi Arabia,SAU,2018,Ignore,968555
Singapore,SGP,Saudi Arabia,SAU,2018,Power Plant,7520
Singapore,SGP,Saudi Arabia,SAU,2019,Ignore,1025905
Singapore,SGP,Saudi Arabia,SAU,2020,Ignore,1069363
Singapore,SGP,Saudi Arabia,SAU,2021,Ignore,750148
Singapore,SGP,Senegal,SEN,2016,Enrichment,1343
Singapore,SGP,Senegal,SEN,2021,Fuel fabrication,1203
Singapore,SGP,Serbia,SRB,2021,Ignore,816
Singapore,SGP,Seychelles,SYC,2016,Enrichment,5815
Singapore,SGP,Seychelles,SYC,2018,Ignore,3076
Singapore,SGP,Seychelles,SYC,2021,Power Plant,86
Singapore,SGP,Slovenia,SVN,2017,Ignore,966
Singapore,SGP,Solomon Isds,SLB,2016,Enrichment,553
Singapore,SGP,Solomon Isds,SLB,2016,Fuel fabrication,394
Singapore,SGP,Solomon Isds,SLB,2017,Power Plant,824
Singapore,SGP,Solomon Isds,SLB,2018,Fuel fabrication,1994
Singapore,SGP,Solomon Isds,SLB,2018,Ignore,117
Singapore,SGP,Solomon Isds,SLB,2019,Ignore,1486
Singapore,SGP,Solomon Isds,SLB,2020,Ignore,434
Singapore,SGP,South Africa,ZAF,2016,Ignore,62709
Singapore,SGP,South Africa,ZAF,2017,Ignore,222932
Singapore,SGP,South Africa,ZAF,2018,Enrichment,57
Singapore,SGP,South Africa,ZAF,2018,Ignore,243398
Singapore,SGP,South Africa,ZAF,2019,Ignore,166638
Singapore,SGP,South Africa,ZAF,2020,Ignore,201462
Singapore,SGP,South Africa,ZAF,2021,Ignore,135261
Singapore,SGP,Spain,ESP,2016,Ignore,293
Singapore,SGP,Spain,ESP,2021,Ignore,3613
Singapore,SGP,Sri Lanka,LKA,2016,Fuel fabrication,3253
Singapore,SGP,Sri Lanka,LKA,2016,Ignore,1932
Singapore,SGP,Sri Lanka,LKA,2017,Fuel fabrication,5369
Singapore,SGP,Sri Lanka,LKA,2017,Ignore,7157
Singapore,SGP,Sri Lanka,LKA,2017,Power Plant,26
Singapore,SGP,Sri Lanka,LKA,2018,Ignore,11345
Singapore,SGP,Sri Lanka,LKA,2019,Ignore,6286
Singapore,SGP,Sri Lanka,LKA,2020,Fuel fabrication,130
Singapore,SGP,Sri Lanka,LKA,2020,Ignore,12054
Singapore,SGP,Sri Lanka,LKA,2020,Power Plant,75
Singapore,SGP,Sri Lanka,LKA,2021,Fuel fabrication,32
Singapore,SGP,Sri Lanka,LKA,2021,Ignore,4613
Singapore,SGP,Sweden,SWE,2018,Ignore,20258
Singapore,SGP,Switzerland,CHE,2016,Ignore,18874
Singapore,SGP,Switzerland,CHE,2017,Ignore,36838
Singapore,SGP,Switzerland,CHE,2019,Enrichment,70
Singapore,SGP,Switzerland,CHE,2019,Ignore,38062
Singapore,SGP,Switzerland,CHE,2019,Power Plant,6321
Singapore,SGP,Switzerland,CHE,2020,Ignore,15746
Singapore,SGP,"Taiwan, China",TWN,2016,Ignore,1474044
Singapore,SGP,"Taiwan, China",TWN,2016,Mining,2860
Singapore,SGP,"Taiwan, China",TWN,2016,Power Plant,570779
Singapore,SGP,"Taiwan, China",TWN,2017,Fuel fabrication,34107
Singapore,SGP,"Taiwan, China",TWN,2017,Ignore,3248920
Singapore,SGP,"Taiwan, China",TWN,2017,Power Plant,452493
Singapore,SGP,"Taiwan, China",TWN,2018,Fuel fabrication,100307
Singapore,SGP,"Taiwan, China",TWN,2018,Ignore,2609405
Singapore,SGP,"Taiwan, China",TWN,2018,Power Plant,1038978
Singapore,SGP,"Taiwan, China",TWN,2019,Fuel fabrication,64
Singapore,SGP,"Taiwan, China",TWN,2019,Ignore,1709999
Singapore,SGP,"Taiwan, China",TWN,2019,Power Plant,1023350
Singapore,SGP,"Taiwan, China",TWN,2020,Fuel fabrication,5439
Singapore,SGP,"Taiwan, China",TWN,2020,Ignore,1542422
Singapore,SGP,"Taiwan, China",TWN,2020,Power Plant,1178328
Singapore,SGP,"Taiwan, China",TWN,2021,Fuel fabrication,178
Singapore,SGP,"Taiwan, China",TWN,2021,Ignore,688935
Singapore,SGP,"Taiwan, China",TWN,2021,Power Plant,1012461
Singapore,SGP,Thailand,THA,2016,Enrichment,2471
Singapore,SGP,Thailand,THA,2016,Fuel fabrication,1794
Singapore,SGP,Thailand,THA,2016,Ignore,608731
Singapore,SGP,Thailand,THA,2016,Power Plant,8442
Singapore,SGP,Thailand,THA,2017,Fuel fabrication,167681
Singapore,SGP,Thailand,THA,2017,Ignore,1757054
Singapore,SGP,Thailand,THA,2017,Power Plant,6524
Singapore,SGP,Thailand,THA,2018,Fuel fabrication,478411
Singapore,SGP,Thailand,THA,2018,Ignore,1236285
Singapore,SGP,Thailand,THA,2018,Power Plant,15131
Singapore,SGP,Thailand,THA,2019,Fuel fabrication,447085
Singapore,SGP,Thailand,THA,2019,Ignore,757973
Singapore,SGP,Thailand,THA,2019,Power Plant,23921
Singapore,SGP,Thailand,THA,2020,Fuel fabrication,226
Singapore,SGP,Thailand,THA,2020,Ignore,826312
Singapore,SGP,Thailand,THA,2020,Power Plant,32073
Singapore,SGP,Thailand,THA,2021,Fuel fabrication,3479
Singapore,SGP,Thailand,THA,2021,Ignore,296134
Singapore,SGP,Thailand,THA,2021,Power Plant,24314
Singapore,SGP,Trinidad and Tobago,TTO,2019,Ignore,18173
Singapore,SGP,Turkey,TUR,2016,Ignore,1700907
Singapore,SGP,Turkey,TUR,2017,Ignore,3523603
Singapore,SGP,Turkey,TUR,2018,Fuel fabrication,220
Singapore,SGP,Turkey,TUR,2018,Ignore,1556764
Singapore,SGP,Turkey,TUR,2019,Ignore,553445
Singapore,SGP,Turkey,TUR,2020,Ignore,62675
Singapore,SGP,Turkey,TUR,2021,Ignore,2956
Singapore,SGP,USA,USA,2016,Enrichment,15645
Singapore,SGP,USA,USA,2016,Fuel fabrication,635
Singapore,SGP,USA,USA,2016,Ignore,18336439
Singapore,SGP,USA,USA,2016,Power Plant,13035
Singapore,SGP,USA,USA,2017,Enrichment,1385
Singapore,SGP,USA,USA,2017,Fuel fabrication,55994
Singapore,SGP,USA,USA,2017,Ignore,2384062
Singapore,SGP,USA,USA,2017,Power Plant,8616
Singapore,SGP,USA,USA,2018,Enrichment,15694
Singapore,SGP,USA,USA,2018,Fuel fabrication,114480
Singapore,SGP,USA,USA,2018,Ignore,2254816
Singapore,SGP,USA,USA,2018,Mining,21937
Singapore,SGP,USA,USA,2018,Power Plant,87064
Singapore,SGP,USA,USA,2019,Enrichment,6520
Singapore,SGP,USA,USA,2019,Fuel fabrication,203059
Singapore,SGP,USA,USA,2019,Ignore,3353202
Singapore,SGP,USA,USA,2019,Power Plant,67931
Singapore,SGP,USA,USA,2020,Ignore,6048640
Singapore,SGP,USA,USA,2020,Mining,5900
Singapore,SGP,USA,USA,2020,Power Plant,13427
Singapore,SGP,USA,USA,2021,Ignore,1175280
Singapore,SGP,USA,USA,2021,Power Plant,134124
Singapore,SGP,USA,USA,2021,Spent Fuel / HLW,1994
Singapore,SGP,United Arab Emirates,ARE,2016,Ignore,253933
Singapore,SGP,United Arab Emirates,ARE,2017,Ignore,987463
Singapore,SGP,United Arab Emirates,ARE,2018,Ignore,544278
Singapore,SGP,United Arab Emirates,ARE,2019,Ignore,218143
Singapore,SGP,United Arab Emirates,ARE,2020,Enrichment,12186
Singapore,SGP,United Arab Emirates,ARE,2020,Ignore,324434
Singapore,SGP,United Arab Emirates,ARE,2021,Ignore,169122
Singapore,SGP,United Kingdom,GBR,2016,Fuel fabrication,31664
Singapore,SGP,United Kingdom,GBR,2016,Ignore,28655
Singapore,SGP,United Kingdom,GBR,2016,Power Plant,10554
Singapore,SGP,United Kingdom,GBR,2017,Enrichment,89641
Singapore,SGP,United Kingdom,GBR,2017,Ignore,41109
Singapore,SGP,United Kingdom,GBR,2017,Power Plant,200217
Singapore,SGP,United Kingdom,GBR,2018,Fuel fabrication,8008
Singapore,SGP,United Kingdom,GBR,2018,Ignore,89183
Singapore,SGP,United Kingdom,GBR,2018,Power Plant,68765
Singapore,SGP,United Kingdom,GBR,2019,Fuel fabrication,54526
Singapore,SGP,United Kingdom,GBR,2019,Ignore,152981
Singapore,SGP,United Kingdom,GBR,2020,Enrichment,4449
Singapore,SGP,United Kingdom,GBR,2020,Ignore,78491
Singapore,SGP,United Kingdom,GBR,2021,Fuel fabrication,11007
Singapore,SGP,United Kingdom,GBR,2021,Ignore,164129
Singapore,SGP,United Kingdom,GBR,2021,Power Plant,1276
Singapore,SGP,Venezuela,VEN,2016,Ignore,8672
Singapore,SGP,Venezuela,VEN,2017,Ignore,9440
Singapore,SGP,Viet Nam,VNM,2016,Ignore,399610
Singapore,SGP,Viet Nam,VNM,2016,Power Plant,1606
Singapore,SGP,Viet Nam,VNM,2017,Ignore,990305
Singapore,SGP,Viet Nam,VNM,2017,Power Plant,33169
Singapore,SGP,Viet Nam,VNM,2018,Fuel fabrication,31975
Singapore,SGP,Viet Nam,VNM,2018,Ignore,571990
Singapore,SGP,Viet Nam,VNM,2018,Power Plant,15923
Singapore,SGP,Viet Nam,VNM,2019,Ignore,1321811
Singapore,SGP,Viet Nam,VNM,2019,Power Plant,55381
Singapore,SGP,Viet Nam,VNM,2020,Ignore,256823
Singapore,SGP,Viet Nam,VNM,2020,Power Plant,10366
Singapore,SGP,Viet Nam,VNM,2021,Ignore,422413
Singapore,SGP,Viet Nam,VNM,2021,Power Plant,43614
Singapore,SGP,Zimbabwe,ZWE,2016,Fuel fabrication,56
Slovakia,SVK,Argentina,ARG,2018,Ignore,294858
Slovakia,SVK,Australia,AUS,2019,Ignore,80
Slovakia,SVK,Australia,AUS,2021,Ignore,99
Slovakia,SVK,Austria,AUT,2016,Enrichment,23
Slovakia,SVK,Austria,AUT,2016,Ignore,537830
Slovakia,SVK,Austria,AUT,2017,Enrichment,11850
Slovakia,SVK,Austria,AUT,2017,Ignore,1029644
Slovakia,SVK,Austria,AUT,2018,Ignore,1418618
Slovakia,SVK,Austria,AUT,2019,Ignore,2001565
Slovakia,SVK,Austria,AUT,2020,Ignore,1388254
Slovakia,SVK,Austria,AUT,2021,Enrichment,11
Slovakia,SVK,Austria,AUT,2021,Fuel fabrication,756371
Slovakia,SVK,Austria,AUT,2021,Ignore,840488
Slovakia,SVK,Belarus,BLR,2016,Ignore,1330
Slovakia,SVK,Belarus,BLR,2018,Ignore,585
Slovakia,SVK,Belgium,BEL,2016,Ignore,28533
Slovakia,SVK,Belgium,BEL,2018,Enrichment,13460
Slovakia,SVK,Belgium,BEL,2018,Fuel fabrication,120701
Slovakia,SVK,Belgium,BEL,2019,Enrichment,16595
Slovakia,SVK,Bosnia Herzegovina,BIH,2018,Ignore,1083
Slovakia,SVK,Bulgaria,BGR,2016,Fuel fabrication,109587
Slovakia,SVK,Bulgaria,BGR,2017,Fuel fabrication,601812
Slovakia,SVK,Bulgaria,BGR,2018,Fuel fabrication,232117
Slovakia,SVK,Bulgaria,BGR,2020,Fuel fabrication,7596
Slovakia,SVK,Canada,CAN,2016,Ignore,31
Slovakia,SVK,Canada,CAN,2017,Fuel fabrication,227885
Slovakia,SVK,Canada,CAN,2017,Ignore,280
Slovakia,SVK,Canada,CAN,2018,Ignore,512
Slovakia,SVK,Canada,CAN,2019,Ignore,40
Slovakia,SVK,Chile,CHL,2016,Ignore,81
Slovakia,SVK,Chile,CHL,2017,Ignore,1939
Slovakia,SVK,Chile,CHL,2018,Ignore,422
Slovakia,SVK,Chile,CHL,2019,Ignore,938
Slovakia,SVK,Chile,CHL,2021,Ignore,315
Slovakia,SVK,China,CHN,2016,Ignore,37347
Slovakia,SVK,China,CHN,2018,Power Plant,7080
Slovakia,SVK,China,CHN,2019,Power Plant,6512
Slovakia,SVK,China,CHN,2020,Ignore,1987
Slovakia,SVK,China,CHN,2021,Ignore,23383
Slovakia,SVK,Croatia,HRV,2017,Ignore,588
Slovakia,SVK,Cyprus,CYP,2021,Ignore,18
Slovakia,SVK,Czech Rep.,CZE,2016,Fuel fabrication,31507
Slovakia,SVK,Czech Rep.,CZE,2016,Ignore,118774
Slovakia,SVK,Czech Rep.,CZE,2017,Ignore,284871
Slovakia,SVK,Czech Rep.,CZE,2018,Enrichment,7678
Slovakia,SVK,Czech Rep.,CZE,2018,Ignore,58693
Slovakia,SVK,Czech Rep.,CZE,2018,Power Plant,679
Slovakia,SVK,Czech Rep.,CZE,2019,Enrichment,859
Slovakia,SVK,Czech Rep.,CZE,2019,Ignore,108586
Slovakia,SVK,Czech Rep.,CZE,2020,Enrichment,230
Slovakia,SVK,Czech Rep.,CZE,2020,Fuel fabrication,289697
Slovakia,SVK,Czech Rep.,CZE,2020,Ignore,107591
Slovakia,SVK,Czech Rep.,CZE,2020,Power Plant,8118
Slovakia,SVK,Czech Rep.,CZE,2021,Fuel fabrication,62923
Slovakia,SVK,Czech Rep.,CZE,2021,Ignore,97030
Slovakia,SVK,Czech Rep.,CZE,2021,Mining,870
Slovakia,SVK,Czech Rep.,CZE,2021,Power Plant,1060
Slovakia,SVK,Denmark,DNK,2016,Power Plant,157
Slovakia,SVK,Denmark,DNK,2017,Ignore,525
Slovakia,SVK,Denmark,DNK,2018,Ignore,8110
Slovakia,SVK,Denmark,DNK,2019,Ignore,10238
Slovakia,SVK,Denmark,DNK,2020,Enrichment,47
Slovakia,SVK,Denmark,DNK,2020,Ignore,1518
Slovakia,SVK,Denmark,DNK,2021,Enrichment,51
Slovakia,SVK,Denmark,DNK,2021,Ignore,128
Slovakia,SVK,Finland,FIN,2019,Ignore,521
Slovakia,SVK,Finland,FIN,2020,Ignore,363
Slovakia,SVK,Finland,FIN,2021,Fuel fabrication,880
Slovakia,SVK,Finland,FIN,2021,Ignore,182
Slovakia,SVK,France,FRA,2016,Enrichment,46578
Slovakia,SVK,France,FRA,2016,Ignore,2527
Slovakia,SVK,France,FRA,2017,Enrichment,83967
Slovakia,SVK,France,FRA,2017,Ignore,2331
Slovakia,SVK,France,FRA,2018,Enrichment,109906
Slovakia,SVK,France,FRA,2019,Enrichment,232142
Slovakia,SVK,France,FRA,2019,Ignore,8667
Slovakia,SVK,France,FRA,2020,Enrichment,159799
Slovakia,SVK,France,FRA,2020,Ignore,1320
Slovakia,SVK,France,FRA,2021,Enrichment,145287
Slovakia,SVK,France,FRA,2021,Fuel fabrication,71999
Slovakia,SVK,France,FRA,2021,Ignore,2043
Slovakia,SVK,Germany,DEU,2016,Fuel fabrication,51086
Slovakia,SVK,Germany,DEU,2016,Ignore,4376
Slovakia,SVK,Germany,DEU,2017,Fuel fabrication,197
Slovakia,SVK,Germany,DEU,2017,Ignore,8650
Slovakia,SVK,Germany,DEU,2018,Enrichment,2360
Slovakia,SVK,Germany,DEU,2018,Ignore,4288
Slovakia,SVK,Germany,DEU,2019,Enrichment,4477
Slovakia,SVK,Germany,DEU,2019,Fuel fabrication,36411
Slovakia,SVK,Germany,DEU,2019,Ignore,7269
Slovakia,SVK,Germany,DEU,2019,Power Plant,732
Slovakia,SVK,Germany,DEU,2020,Ignore,28166
Slovakia,SVK,Germany,DEU,2021,Fuel fabrication,1320808
Slovakia,SVK,Germany,DEU,2021,Ignore,6659
Slovakia,SVK,Greece,GRC,2017,Ignore,610
Slovakia,SVK,Greece,GRC,2019,Ignore,76
Slovakia,SVK,Greece,GRC,2020,Ignore,957
Slovakia,SVK,Greece,GRC,2021,Fuel fabrication,202277
Slovakia,SVK,Greece,GRC,2021,Ignore,187
Slovakia,SVK,Hong Kong,HKG,2019,Ignore,617
Slovakia,SVK,Hong Kong,HKG,2020,Ignore,756
Slovakia,SVK,Hong Kong,HKG,2021,Ignore,18143
Slovakia,SVK,Hungary,HUN,2016,Fuel fabrication,3425
Slovakia,SVK,Hungary,HUN,2016,Ignore,47468
Slovakia,SVK,Hungary,HUN,2016,Power Plant,22816
Slovakia,SVK,Hungary,HUN,2017,Fuel fabrication,3930
Slovakia,SVK,Hungary,HUN,2017,Ignore,4495
Slovakia,SVK,Hungary,HUN,2017,Power Plant,54241
Slovakia,SVK,Hungary,HUN,2018,Fuel fabrication,1884
Slovakia,SVK,Hungary,HUN,2018,Ignore,148602
Slovakia,SVK,Hungary,HUN,2018,Power Plant,47544
Slovakia,SVK,Hungary,HUN,2019,Enrichment,1665
Slovakia,SVK,Hungary,HUN,2019,Fuel fabrication,16290
Slovakia,SVK,Hungary,HUN,2019,Ignore,44813
Slovakia,SVK,Hungary,HUN,2019,Power Plant,4910
Slovakia,SVK,Hungary,HUN,2020,Fuel fabrication,14534
Slovakia,SVK,Hungary,HUN,2020,Ignore,17214
Slovakia,SVK,Hungary,HUN,2021,Enrichment,19
Slovakia,SVK,Hungary,HUN,2021,Fuel fabrication,692
Slovakia,SVK,Hungary,HUN,2021,Ignore,23506
Slovakia,SVK,Iceland,ISL,2018,Ignore,127
Slovakia,SVK,Indonesia,IDN,2021,Ignore,1921
Slovakia,SVK,Israel,ISR,2016,Enrichment,301
Slovakia,SVK,Italy,ITA,2016,Enrichment,1572524
Slovakia,SVK,Italy,ITA,2016,Ignore,452
Slovakia,SVK,Italy,ITA,2017,Enrichment,3631534
Slovakia,SVK,Italy,ITA,2018,Enrichment,1416
Slovakia,SVK,Italy,ITA,2018,Fuel fabrication,273973
Slovakia,SVK,Italy,ITA,2018,Ignore,2669
Slovakia,SVK,Italy,ITA,2019,Fuel fabrication,202474
Slovakia,SVK,Italy,ITA,2019,Ignore,2981
Slovakia,SVK,Italy,ITA,2020,Enrichment,2200137
Slovakia,SVK,Italy,ITA,2020,Fuel fabrication,330812
Slovakia,SVK,Italy,ITA,2020,Ignore,951
Slovakia,SVK,Italy,ITA,2021,Enrichment,53177
Slovakia,SVK,Italy,ITA,2021,Fuel fabrication,264384
Slovakia,SVK,Italy,ITA,2021,Ignore,2497
Slovakia,SVK,Lithuania,LTU,2018,Ignore,434
Slovakia,SVK,Lithuania,LTU,2019,Ignore,6548
Slovakia,SVK,Lithuania,LTU,2020,Ignore,76
Slovakia,SVK,Lithuania,LTU,2021,Ignore,360
Slovakia,SVK,Malaysia,MYS,2019,Ignore,172
Slovakia,SVK,Malaysia,MYS,2020,Ignore,2738
Slovakia,SVK,Netherlands,NLD,2016,Enrichment,18813
Slovakia,SVK,Netherlands,NLD,2016,Fuel fabrication,77
Slovakia,SVK,Netherlands,NLD,2016,Ignore,1378
Slovakia,SVK,Netherlands,NLD,2016,Power Plant,1235
Slovakia,SVK,Netherlands,NLD,2017,Enrichment,38012
Slovakia,SVK,Netherlands,NLD,2017,Fuel fabrication,128
Slovakia,SVK,Netherlands,NLD,2017,Ignore,22264
Slovakia,SVK,Netherlands,NLD,2017,Mining,356
Slovakia,SVK,Netherlands,NLD,2017,Power Plant,1933
Slovakia,SVK,Netherlands,NLD,2018,Enrichment,29514
Slovakia,SVK,Netherlands,NLD,2018,Fuel fabrication,91
Slovakia,SVK,Netherlands,NLD,2018,Ignore,9524
Slovakia,SVK,Netherlands,NLD,2018,Power Plant,3876
Slovakia,SVK,Netherlands,NLD,2019,Enrichment,18888
Slovakia,SVK,Netherlands,NLD,2019,Fuel fabrication,51
Slovakia,SVK,Netherlands,NLD,2019,Ignore,4090
Slovakia,SVK,Netherlands,NLD,2019,Mining,51
